stitch_flat_id,stitch_stereo_id,label_umls_id,placebo,frequency_description,frequency_lower,frequency_upper,meddra_concept_type,meddra_umls_id,side_effect_name,is_placebo,sider_version,candidate_name
CID100005291,CID000005291,C0231528,,1.5%,0.015,0.015,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,12.2%,0.122,0.122,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,15.2%,0.152,0.152,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,2%,0.02,0.02,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,20.9%,0.209,0.209,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,22%,0.22,0.22,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,22.5%,0.225,0.225,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,24%,0.24,0.24,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,24.1%,0.241,0.241,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,25%,0.25,0.25,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,27%,0.27,0.27,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,3.8%,0.038,0.038,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,30.2%,0.302,0.302,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,32.2%,0.322,0.322,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,38.6%,0.386,0.386,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,38.8%,0.388,0.388,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,5.43%,0.0543478,0.0543478,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,5.6%,0.056,0.056,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,8%,0.08,0.08,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,8.1%,0.081,0.081,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,8.3%,0.083,0.083,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,9%,0.09,0.09,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,9.3%,0.093,0.093,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,,very common,0.1,1,PT,C0231528,Myalgia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0231528,placebo,0.3%,0.003,0.003,PT,C0231528,Myalgia,TRUE,4.1,imatinib
CID100005291,CID000005291,C0231528,placebo,11.6%,0.116,0.116,PT,C0231528,Myalgia,TRUE,4.1,imatinib
CID100005291,CID000005291,C0027051,,rare,0,0.001,PT,C0027051,Myocardial infarction,FALSE,4.1,imatinib
CID100005291,CID000005291,C0026848,,postmarketing,0,0.001,PT,C0026848,Myopathy,FALSE,4.1,imatinib
CID100005291,CID000005291,C0026848,,rare,0,0.001,PT,C0026848,Myopathy,FALSE,4.1,imatinib
CID100005291,CID000005291,C0221345,,rare,0,0.001,PT,C0221345,Nail discolouration,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027339,,infrequent,0.001,0.01,PT,C0027339,Nail disorder,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,0%,0,0,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,0.2%,0.002,0.002,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,0.4%,0.004,0.004,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,0.5%,0.005,0.005,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,1%,0.01,0.01,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,10%,0.1,0.1,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,12%,0.12,0.12,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,14%,0.14,0.14,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,16%,0.16,0.16,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,17%,0.17,0.17,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,18%,0.18,0.18,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,19.2%,0.192,0.192,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,21%,0.21,0.21,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,22%,0.22,0.22,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,23.8%,0.238,0.238,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,26.9%,0.269,0.269,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,27%,0.27,0.27,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,30.5%,0.305,0.305,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,6.1%,0.061,0.061,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,7.7%,0.077,0.077,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,8%,0.08,0.08,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,8.4%,0.084,0.084,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,8.8%,0.088,0.088,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027441,,uncommon,0.001,0.01,PT,C0027441,Nasopharyngitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,0.4%,0.004,0.004,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,0.5%,0.005,0.005,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,0.9%,0.009,0.009,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,1.24%,0.0123648,0.0123648,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,1.3%,0.013,0.013,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,1.5%,0.015,0.015,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,16.3%,0.163043,0.163043,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,2%,0.02,0.02,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,2.4%,0.024,0.024,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,3%,0.03,0.03,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,3.6%,0.0359897,0.0359897,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,4%,0.04,0.04,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,42.5%,0.425,0.425,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,44.8%,0.448,0.448,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,47%,0.47,0.47,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,49.5%,0.495,0.495,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,5%,0.05,0.05,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,5.1%,0.051,0.051,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,51%,0.51,0.51,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,53%,0.53,0.53,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,53.1%,0.531,0.531,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,56%,0.56,0.56,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,58.1%,0.581,0.581,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,6%,0.06,0.06,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,60%,0.6,0.6,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,60.8%,0.608,0.608,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,61.5%,0.615,0.615,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,63%,0.63,0.63,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,64.5%,0.645,0.645,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,7.8%,0.078,0.078,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,70%,0.7,0.7,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,71%,0.71,0.71,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,73%,0.73,0.73,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,74%,0.74,0.74,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,9%,0.09,0.09,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,9.23%,0.0923077,0.0923077,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,,very common,0.1,1,PT,C0027497,Nausea,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027497,placebo,1.2%,0.012,0.012,PT,C0027497,Nausea,TRUE,4.1,imatinib
CID100005291,CID000005291,C0027497,placebo,27.8%,0.278,0.278,PT,C0027497,Nausea,TRUE,4.1,imatinib
CID100005291,CID000005291,C0027540,,postmarketing,0,0.001,PT,C0027540,Necrosis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027543,,postmarketing,0,0.001,PT,C0027543,Necrosis ischaemic,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027543,,rare,0,0.001,PT,C0027543,Necrosis ischaemic,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027651,,20.4%,0.204,0.204,PT,C0027651,Neoplasm,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027651,,20.8%,0.208,0.208,PT,C0027651,Neoplasm,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027651,,5%,0.05,0.05,PT,C0027651,Neoplasm,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027651,,5.9%,0.059,0.059,PT,C0027651,Neoplasm,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027651,,postmarketing,0,0.001,PT,C0027651,Neoplasm,FALSE,4.1,imatinib
CID100005291,CID000005291,C0006826,,79%,0.79,0.79,PT,C0006826,Neoplasm malignant,FALSE,4.1,imatinib
CID100005291,CID000005291,C0006826,,91.2%,0.9116,0.9116,PT,C0006826,Neoplasm malignant,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027765,,postmarketing,0,0.001,PT,C0027765,Nervous system disorder,FALSE,4.1,imatinib
CID100005291,CID000005291,C0031117,,0%,0,0,PT,C0031117,Neuropathy peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0031117,,5.9%,0.059,0.059,PT,C0031117,Neuropathy peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0031117,,infrequent,0.001,0.01,PT,C0031117,Neuropathy peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0031117,,uncommon,0.001,0.01,PT,C0031117,Neuropathy peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0031117,placebo,0%,0,0,PT,C0031117,Neuropathy peripheral,TRUE,4.1,imatinib
CID100005291,CID000005291,C0031117,placebo,6.4%,0.064,0.064,PT,C0031117,Neuropathy peripheral,TRUE,4.1,imatinib
CID100005291,CID000005291,C0027947,,0%,0,0,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,100%,1,1,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,11.5%,0.115,0.115,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,12.9%,0.129,0.129,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,13.1%,0.131,0.131,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,13.2%,0.132,0.132,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,15.5%,0.155,0.155,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,16%,0.16,0.16,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,16.1%,0.161,0.161,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,16.5%,0.165,0.165,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,20.8%,0.208,0.208,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,23%,0.23,0.23,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,24%,0.24,0.24,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,25%,0.25,0.25,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,27%,0.27,0.27,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,3%,0.03,0.03,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,3.1%,0.031,0.031,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,3.4%,0.034,0.034,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,3.6%,0.036,0.036,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,33.7%,0.33694,0.33694,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,34%,0.34,0.34,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,36%,0.36,0.36,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,4%,0.04,0.04,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,4.1%,0.041,0.041,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,4.5%,0.045,0.045,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,4.9%,0.049,0.049,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,46%,0.46,0.46,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,48%,0.48,0.48,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,5%,0.05,0.05,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,5.6%,0.056,0.056,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,6.6%,0.066,0.066,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,7%,0.07,0.07,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,71.5%,0.714653,0.714653,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,8%,0.08,0.08,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,9%,0.09,0.09,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,96.9%,0.969231,0.969231,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,postmarketing,0,0.001,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027947,,very common,0.1,1,PT,C0027947,Neutropenia,FALSE,4.1,imatinib
CID100005291,CID000005291,C0853697,,16%,0.16,0.16,PT,C0853697,Neutrophil count decreased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0853697,,24.2%,0.242,0.242,PT,C0853697,Neutrophil count decreased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0853697,,3.3%,0.033,0.033,PT,C0853697,Neutrophil count decreased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0853697,,33.3%,0.333,0.333,PT,C0853697,Neutrophil count decreased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0853697,,4.6%,0.046,0.046,PT,C0853697,Neutrophil count decreased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0853697,,5.1%,0.051,0.051,PT,C0853697,Neutrophil count decreased,FALSE,4.1,imatinib
CID100005291,CID000005291,C0853697,placebo,0.9%,0.009,0.009,PT,C0853697,Neutrophil count decreased,TRUE,4.1,imatinib
CID100005291,CID000005291,C0853697,placebo,6.1%,0.061,0.061,PT,C0853697,Neutrophil count decreased,TRUE,4.1,imatinib
CID100005291,CID000005291,C0028081,,0.2%,0.002,0.002,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,0.4%,0.004,0.004,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,0.8%,0.008,0.008,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,1%,0.01,0.01,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,10%,0.1,0.1,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,12%,0.12,0.12,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,13%,0.13,0.13,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,14%,0.14,0.14,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,15.8%,0.158,0.158,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,17%,0.17,0.17,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,9.8%,0.098,0.098,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0028081,,common,0.01,1,PT,C0028081,Night sweats,FALSE,4.1,imatinib
CID100005291,CID000005291,C0240515,,uncommon,0.001,0.01,PT,C0240515,Nipple pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,0%,0,0,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,0.4%,0.004,0.004,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,0.5%,0.005,0.005,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,0.9%,0.009,0.009,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,1.1%,0.011,0.011,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,1.5%,0.015,0.015,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,10.8%,0.108,0.108,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,13.1%,0.131,0.131,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,19.7%,0.197,0.197,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,2%,0.02,0.02,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,3%,0.03,0.03,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,4%,0.04,0.04,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,5%,0.05,0.05,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,53.2%,0.532,0.532,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,57.5%,0.575,0.575,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,59.9%,0.599,0.599,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,6%,0.06,0.06,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,64%,0.64,0.64,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,66%,0.66,0.66,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,67%,0.67,0.67,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,71%,0.71,0.71,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,74%,0.74,0.74,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,76.7%,0.767,0.767,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,77%,0.77,0.77,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,8.8%,0.088,0.088,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,81%,0.81,0.81,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,86.1%,0.861,0.861,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,9%,0.09,0.09,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,9.2%,0.092,0.092,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,9.6%,0.096,0.096,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0013604,,very common,0.1,1,PT,C0013604,Oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085649,,0.3%,0.003,0.003,PT,C0085649,Oedema peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085649,,0.5%,0.005,0.005,PT,C0085649,Oedema peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085649,,1%,0.01,0.01,PT,C0085649,Oedema peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085649,,26.7%,0.267,0.267,PT,C0085649,Oedema peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085649,,33%,0.33,0.33,PT,C0085649,Oedema peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085649,,40.9%,0.409,0.409,PT,C0085649,Oedema peripheral,FALSE,4.1,imatinib
CID100005291,CID000005291,C0085649,placebo,0%,0,0,PT,C0085649,Oedema peripheral,TRUE,4.1,imatinib
CID100005291,CID000005291,C0085649,placebo,14.8%,0.148,0.148,PT,C0085649,Oedema peripheral,TRUE,4.1,imatinib
CID100005291,CID000005291,C0014868,,uncommon,0.001,0.01,PT,C0014868,Oesophagitis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0546956,,uncommon,0.001,0.01,PT,C0546956,Onychoclasis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0029134,,rare,0,0.001,PT,C0029134,Optic neuritis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030353,,postmarketing,0,0.001,PT,C0029134,Optic neuritis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030353,,rare,0,0.001,PT,C0029134,Optic neuritis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0424813,,uncommon,0.001,0.01,PT,C0424813,Orbital oedema,FALSE,4.1,imatinib
CID100005291,CID000005291,C0242429,,0%,0,0,PT,C2363730,Oropharyngeal discomfort,FALSE,4.1,imatinib
CID100005291,CID000005291,C0242429,,11%,0.11,0.11,PT,C2363730,Oropharyngeal discomfort,FALSE,4.1,imatinib
CID100005291,CID000005291,C0242429,,8%,0.08,0.08,PT,C2363730,Oropharyngeal discomfort,FALSE,4.1,imatinib
CID100005291,CID000005291,C0242429,,0%,0,0,PT,C2363731,Oropharyngeal pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0242429,,11%,0.11,0.11,PT,C2363731,Oropharyngeal pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0242429,,8%,0.08,0.08,PT,C2363731,Oropharyngeal pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027543,,postmarketing,0,0.001,PT,C0029445,Osteonecrosis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0027543,,rare,0,0.001,PT,C0029445,Osteonecrosis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0029445,,postmarketing,0,0.001,PT,C0029445,Osteonecrosis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0029445,,rare,0,0.001,PT,C0029445,Osteonecrosis,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030193,,0.7%,0.007,0.007,PT,C0030193,Pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030193,,1%,0.01,0.01,PT,C0030193,Pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030193,,12.9%,0.129,0.129,PT,C0030193,Pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030193,,20.4%,0.204,0.204,PT,C0030193,Pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030193,,20.8%,0.208,0.208,PT,C0030193,Pain,FALSE,4.1,imatinib
CID100005291,CID000005291,C0030193,,25.8%,0.258,0.258,PT,C0030193,Pain,FALSE,4.1,imatinib
